file,manner,path,agent,itemset,blocktype,blocknum, trialnum
bounce_under_7.mp4,bounce,under,7,X,D,1, 1
vibrate_past_4.mp4,vibrate,past,4,X,D,1, 2
stopstart_behind_5.mp4,stopstart,behind,5,X,D,1, 3
halfrotate_underfar_6.mp4,halfrotate,underfar,6,X,D,1, 4
none_control4_8.mp4,none,control4,8,Y,C,2, 5
none_control3_3.mp4,none,control3,3,Y,C,2, 6
none_control1_1.mp4,none,control1,1,Y,C,2, 7
none_control2_2.mp4,none,control2,2,Y,C,2, 8
stopstart_under_6.mp4,stopstart,under,6,X,S,3, 9
stopstart_under_6.mp4,stopstart,under,6,X,S,3, 10
stopstart_under_6.mp4,stopstart,under,6,X,S,3, 11
stopstart_under_6.mp4,stopstart,under,6,X,S,3, 12
wheelie_to_2.mp4,wheelie,to,2,W,M,4, 13
wheelie_tofar_1.mp4,wheelie,tofar,1,W,M,4, 14
wheelie_circle_3.mp4,wheelie,circle,3,W,M,4, 15
wheelie_onto_8.mp4,wheelie,onto,8,W,M,4, 16
bounce_underfar_6.mp4,bounce,underfar,6,X,P,5, 17
vibrate_underfar_4.mp4,vibrate,underfar,4,X,P,5, 18
stopstart_underfar_5.mp4,stopstart,underfar,5,X,P,5, 19
halfrotate_underfar_7.mp4,halfrotate,underfar,7,X,P,5, 20
sine_tofar_1.mp4,sine,tofar,1,W,A,6, 21
wheelie_to_1.mp4,wheelie,to,1,W,A,6, 22
rotate_circle_1.mp4,rotate,circle,1,W,A,6, 23
rock_onto_1.mp4,rock,onto,1,W,A,6, 24
halfrotate_under_4.mp4,halfrotate,under,4,X,A,7, 25
stopstart_underfar_4.mp4,stopstart,underfar,4,X,A,7, 26
bounce_past_4.mp4,bounce,past,4,X,A,7, 27
vibrate_behind_4.mp4,vibrate,behind,4,X,A,7, 28
rotate_circle_2.mp4,rotate,circle,2,W,P,8, 29
sine_circle_1.mp4,sine,circle,1,W,P,8, 30
wheelie_circle_8.mp4,wheelie,circle,8,W,P,8, 31
rock_circle_3.mp4,rock,circle,3,W,P,8, 32
vibrate_past_6.mp4,vibrate,past,6,X,M,9, 33
vibrate_under_4.mp4,vibrate,under,4,X,M,9, 34
vibrate_behind_5.mp4,vibrate,behind,5,X,M,9, 35
vibrate_underfar_7.mp4,vibrate,underfar,7,X,M,9, 36
sine_to_2.mp4,sine,to,2,W,S,10, 37
sine_to_2.mp4,sine,to,2,W,S,10, 38
sine_to_2.mp4,sine,to,2,W,S,10, 39
sine_to_2.mp4,sine,to,2,W,S,10, 40
none_control6_7.mp4,none,control6,7,Z,C,11, 41
none_control5_4.mp4,none,control5,4,Z,C,11, 42
none_control7_5.mp4,none,control7,5,Z,C,11, 43
none_control8_6.mp4,none,control8,6,Z,C,11, 44
wheelie_onto_2.mp4,wheelie,onto,2,W,D,12, 45
rotate_to_1.mp4,rotate,to,1,W,D,12, 46
rock_tofar_3.mp4,rock,tofar,3,W,D,12, 47
sine_circle_8.mp4,sine,circle,8,W,D,12, 48
