file,manner,path,agent,itemset,blocktype,blocknum, trialnum
vibrate_behind_4.mp4,vibrate,behind,4,X,M,1, 1
vibrate_past_5.mp4,vibrate,past,5,X,M,1, 2
vibrate_under_6.mp4,vibrate,under,6,X,M,1, 3
vibrate_underfar_7.mp4,vibrate,underfar,7,X,M,1, 4
rotate_onto_2.mp4,rotate,onto,2,W,P,2, 5
sine_onto_3.mp4,sine,onto,3,W,P,2, 6
wheelie_onto_1.mp4,wheelie,onto,1,W,P,2, 7
rock_onto_8.mp4,rock,onto,8,W,P,2, 8
stopstart_behind_4.mp4,stopstart,behind,4,X,A,3, 9
halfrotate_past_4.mp4,halfrotate,past,4,X,A,3, 10
bounce_underfar_4.mp4,bounce,underfar,4,X,A,3, 11
vibrate_under_4.mp4,vibrate,under,4,X,A,3, 12
rotate_tofar_1.mp4,rotate,tofar,1,W,D,4, 13
rock_circle_2.mp4,rock,circle,2,W,D,4, 14
sine_to_3.mp4,sine,to,3,W,D,4, 15
wheelie_onto_8.mp4,wheelie,onto,8,W,D,4, 16
none_control5_4.mp4,none,control5,4,Z,C,5, 17
none_control6_7.mp4,none,control6,7,Z,C,5, 18
none_control7_5.mp4,none,control7,5,Z,C,5, 19
none_control8_6.mp4,none,control8,6,Z,C,5, 20
sine_to_8.mp4,sine,to,8,W,S,6, 21
sine_to_8.mp4,sine,to,8,W,S,6, 22
sine_to_8.mp4,sine,to,8,W,S,6, 23
sine_to_8.mp4,sine,to,8,W,S,6, 24
stopstart_past_7.mp4,stopstart,past,7,X,S,7, 25
stopstart_past_7.mp4,stopstart,past,7,X,S,7, 26
stopstart_past_7.mp4,stopstart,past,7,X,S,7, 27
stopstart_past_7.mp4,stopstart,past,7,X,S,7, 28
none_control3_1.mp4,none,control3,1,Y,C,8, 29
none_control4_2.mp4,none,control4,2,Y,C,8, 30
none_control1_3.mp4,none,control1,3,Y,C,8, 31
none_control2_8.mp4,none,control2,8,Y,C,8, 32
stopstart_past_5.mp4,stopstart,past,5,X,D,9, 33
bounce_underfar_7.mp4,bounce,underfar,7,X,D,9, 34
vibrate_behind_6.mp4,vibrate,behind,6,X,D,9, 35
halfrotate_under_4.mp4,halfrotate,under,4,X,D,9, 36
rotate_onto_3.mp4,rotate,onto,3,W,A,10, 37
rock_to_3.mp4,rock,to,3,W,A,10, 38
sine_tofar_3.mp4,sine,tofar,3,W,A,10, 39
wheelie_circle_3.mp4,wheelie,circle,3,W,A,10, 40
halfrotate_under_5.mp4,halfrotate,under,5,X,P,11, 41
bounce_under_4.mp4,bounce,under,4,X,P,11, 42
vibrate_under_7.mp4,vibrate,under,7,X,P,11, 43
stopstart_under_6.mp4,stopstart,under,6,X,P,11, 44
rotate_tofar_3.mp4,rotate,tofar,3,W,M,12, 45
rotate_to_1.mp4,rotate,to,1,W,M,12, 46
rotate_circle_2.mp4,rotate,circle,2,W,M,12, 47
rotate_onto_8.mp4,rotate,onto,8,W,M,12, 48
