file,manner,path,agent,itemset,blocktype,blocknum, trialnum
stopstart_under_6.mp4,stopstart,under,6,X,S,1, 1
stopstart_under_6.mp4,stopstart,under,6,X,S,1, 2
stopstart_under_6.mp4,stopstart,under,6,X,S,1, 3
stopstart_under_6.mp4,stopstart,under,6,X,S,1, 4
wheelie_circle_3.mp4,wheelie,circle,3,W,M,2, 5
wheelie_tofar_8.mp4,wheelie,tofar,8,W,M,2, 6
wheelie_onto_1.mp4,wheelie,onto,1,W,M,2, 7
wheelie_to_2.mp4,wheelie,to,2,W,M,2, 8
vibrate_past_7.mp4,vibrate,past,7,X,P,3, 9
halfrotate_past_4.mp4,halfrotate,past,4,X,P,3, 10
bounce_past_5.mp4,bounce,past,5,X,P,3, 11
stopstart_past_6.mp4,stopstart,past,6,X,P,3, 12
sine_to_8.mp4,sine,to,8,W,A,4, 13
rock_circle_8.mp4,rock,circle,8,W,A,4, 14
wheelie_onto_8.mp4,wheelie,onto,8,W,A,4, 15
rotate_tofar_8.mp4,rotate,tofar,8,W,A,4, 16
vibrate_under_5.mp4,vibrate,under,5,X,D,5, 17
bounce_underfar_7.mp4,bounce,underfar,7,X,D,5, 18
stopstart_past_4.mp4,stopstart,past,4,X,D,5, 19
halfrotate_behind_6.mp4,halfrotate,behind,6,X,D,5, 20
none_control3_8.mp4,none,control3,8,Y,C,6, 21
none_control4_1.mp4,none,control4,1,Y,C,6, 22
none_control1_2.mp4,none,control1,2,Y,C,6, 23
none_control2_3.mp4,none,control2,3,Y,C,6, 24
none_control6_5.mp4,none,control6,5,Z,C,7, 25
none_control7_4.mp4,none,control7,4,Z,C,7, 26
none_control8_6.mp4,none,control8,6,Z,C,7, 27
none_control5_7.mp4,none,control5,7,Z,C,7, 28
rotate_to_2.mp4,rotate,to,2,W,D,8, 29
wheelie_circle_8.mp4,wheelie,circle,8,W,D,8, 30
rock_tofar_1.mp4,rock,tofar,1,W,D,8, 31
sine_onto_3.mp4,sine,onto,3,W,D,8, 32
vibrate_underfar_7.mp4,vibrate,underfar,7,X,A,9, 33
stopstart_past_7.mp4,stopstart,past,7,X,A,9, 34
halfrotate_under_7.mp4,halfrotate,under,7,X,A,9, 35
bounce_behind_7.mp4,bounce,behind,7,X,A,9, 36
wheelie_tofar_1.mp4,wheelie,tofar,1,W,P,10, 37
rotate_tofar_2.mp4,rotate,tofar,2,W,P,10, 38
rock_tofar_3.mp4,rock,tofar,3,W,P,10, 39
sine_tofar_8.mp4,sine,tofar,8,W,P,10, 40
bounce_under_7.mp4,bounce,under,7,X,M,11, 41
bounce_past_4.mp4,bounce,past,4,X,M,11, 42
bounce_behind_5.mp4,bounce,behind,5,X,M,11, 43
bounce_underfar_6.mp4,bounce,underfar,6,X,M,11, 44
sine_circle_3.mp4,sine,circle,3,W,S,12, 45
sine_circle_3.mp4,sine,circle,3,W,S,12, 46
sine_circle_3.mp4,sine,circle,3,W,S,12, 47
sine_circle_3.mp4,sine,circle,3,W,S,12, 48
