file,manner,path,agent,itemset,blocktype,blocknum, trialnum
vibrate_under_4.mp4,vibrate,under,4,X,D,1, 1
stopstart_behind_5.mp4,stopstart,behind,5,X,D,1, 2
halfrotate_past_7.mp4,halfrotate,past,7,X,D,1, 3
bounce_underfar_6.mp4,bounce,underfar,6,X,D,1, 4
none_control2_3.mp4,none,control2,3,Y,C,2, 5
none_control3_8.mp4,none,control3,8,Y,C,2, 6
none_control4_1.mp4,none,control4,1,Y,C,2, 7
none_control1_2.mp4,none,control1,2,Y,C,2, 8
stopstart_underfar_7.mp4,stopstart,underfar,7,X,S,3, 9
stopstart_underfar_7.mp4,stopstart,underfar,7,X,S,3, 10
stopstart_underfar_7.mp4,stopstart,underfar,7,X,S,3, 11
stopstart_underfar_7.mp4,stopstart,underfar,7,X,S,3, 12
rock_circle_1.mp4,rock,circle,1,W,M,4, 13
rock_tofar_2.mp4,rock,tofar,2,W,M,4, 14
rock_onto_3.mp4,rock,onto,3,W,M,4, 15
rock_to_8.mp4,rock,to,8,W,M,4, 16
vibrate_past_5.mp4,vibrate,past,5,X,P,5, 17
halfrotate_past_6.mp4,halfrotate,past,6,X,P,5, 18
bounce_past_4.mp4,bounce,past,4,X,P,5, 19
stopstart_past_7.mp4,stopstart,past,7,X,P,5, 20
sine_to_8.mp4,sine,to,8,W,A,6, 21
wheelie_tofar_8.mp4,wheelie,tofar,8,W,A,6, 22
rotate_circle_8.mp4,rotate,circle,8,W,A,6, 23
rock_onto_8.mp4,rock,onto,8,W,A,6, 24
stopstart_underfar_6.mp4,stopstart,underfar,6,X,A,7, 25
bounce_past_6.mp4,bounce,past,6,X,A,7, 26
vibrate_under_6.mp4,vibrate,under,6,X,A,7, 27
halfrotate_behind_6.mp4,halfrotate,behind,6,X,A,7, 28
rotate_circle_3.mp4,rotate,circle,3,W,P,8, 29
wheelie_circle_1.mp4,wheelie,circle,1,W,P,8, 30
rock_circle_2.mp4,rock,circle,2,W,P,8, 31
sine_circle_8.mp4,sine,circle,8,W,P,8, 32
halfrotate_underfar_5.mp4,halfrotate,underfar,5,X,M,9, 33
halfrotate_past_4.mp4,halfrotate,past,4,X,M,9, 34
halfrotate_under_6.mp4,halfrotate,under,6,X,M,9, 35
halfrotate_behind_7.mp4,halfrotate,behind,7,X,M,9, 36
wheelie_tofar_3.mp4,wheelie,tofar,3,W,S,10, 37
wheelie_tofar_3.mp4,wheelie,tofar,3,W,S,10, 38
wheelie_tofar_3.mp4,wheelie,tofar,3,W,S,10, 39
wheelie_tofar_3.mp4,wheelie,tofar,3,W,S,10, 40
none_control5_6.mp4,none,control5,6,Z,C,11, 41
none_control7_5.mp4,none,control7,5,Z,C,11, 42
none_control8_4.mp4,none,control8,4,Z,C,11, 43
none_control6_7.mp4,none,control6,7,Z,C,11, 44
sine_to_2.mp4,sine,to,2,W,D,12, 45
rotate_tofar_1.mp4,rotate,tofar,1,W,D,12, 46
rock_circle_3.mp4,rock,circle,3,W,D,12, 47
wheelie_onto_8.mp4,wheelie,onto,8,W,D,12, 48
