file,manner,path,agent,itemset,blocktype,blocknum, trialnum
stopstart_past_4.mp4,stopstart,past,4,X,S,1, 1
stopstart_past_4.mp4,stopstart,past,4,X,S,1, 2
stopstart_past_4.mp4,stopstart,past,4,X,S,1, 3
stopstart_past_4.mp4,stopstart,past,4,X,S,1, 4
rock_to_1.mp4,rock,to,1,W,M,2, 5
rock_tofar_2.mp4,rock,tofar,2,W,M,2, 6
rock_circle_3.mp4,rock,circle,3,W,M,2, 7
rock_onto_8.mp4,rock,onto,8,W,M,2, 8
vibrate_under_6.mp4,vibrate,under,6,X,P,3, 9
bounce_under_5.mp4,bounce,under,5,X,P,3, 10
stopstart_under_4.mp4,stopstart,under,4,X,P,3, 11
halfrotate_under_7.mp4,halfrotate,under,7,X,P,3, 12
rotate_tofar_8.mp4,rotate,tofar,8,W,A,4, 13
wheelie_circle_8.mp4,wheelie,circle,8,W,A,4, 14
rock_to_8.mp4,rock,to,8,W,A,4, 15
sine_onto_8.mp4,sine,onto,8,W,A,4, 16
bounce_past_5.mp4,bounce,past,5,X,D,5, 17
halfrotate_underfar_4.mp4,halfrotate,underfar,4,X,D,5, 18
vibrate_under_7.mp4,vibrate,under,7,X,D,5, 19
stopstart_behind_6.mp4,stopstart,behind,6,X,D,5, 20
none_control2_3.mp4,none,control2,3,Y,C,6, 21
none_control3_1.mp4,none,control3,1,Y,C,6, 22
none_control4_2.mp4,none,control4,2,Y,C,6, 23
none_control1_8.mp4,none,control1,8,Y,C,6, 24
none_control7_6.mp4,none,control7,6,Z,C,7, 25
none_control6_7.mp4,none,control6,7,Z,C,7, 26
none_control8_4.mp4,none,control8,4,Z,C,7, 27
none_control5_5.mp4,none,control5,5,Z,C,7, 28
rotate_onto_1.mp4,rotate,onto,1,W,D,8, 29
wheelie_tofar_3.mp4,wheelie,tofar,3,W,D,8, 30
rock_to_2.mp4,rock,to,2,W,D,8, 31
sine_circle_8.mp4,sine,circle,8,W,D,8, 32
vibrate_under_5.mp4,vibrate,under,5,X,A,9, 33
bounce_behind_5.mp4,bounce,behind,5,X,A,9, 34
stopstart_past_5.mp4,stopstart,past,5,X,A,9, 35
halfrotate_underfar_5.mp4,halfrotate,underfar,5,X,A,9, 36
wheelie_circle_2.mp4,wheelie,circle,2,W,P,10, 37
rotate_circle_1.mp4,rotate,circle,1,W,P,10, 38
rock_circle_8.mp4,rock,circle,8,W,P,10, 39
sine_circle_3.mp4,sine,circle,3,W,P,10, 40
bounce_past_7.mp4,bounce,past,7,X,M,11, 41
bounce_underfar_5.mp4,bounce,underfar,5,X,M,11, 42
bounce_under_4.mp4,bounce,under,4,X,M,11, 43
bounce_behind_6.mp4,bounce,behind,6,X,M,11, 44
rotate_tofar_3.mp4,rotate,tofar,3,W,S,12, 45
rotate_tofar_3.mp4,rotate,tofar,3,W,S,12, 46
rotate_tofar_3.mp4,rotate,tofar,3,W,S,12, 47
rotate_tofar_3.mp4,rotate,tofar,3,W,S,12, 48
