file,manner,path,agent,itemset,blocktype,blocknum, trialnum
sine_circle_8.mp4,sine,circle,8,W,D,1, 1
wheelie_onto_1.mp4,wheelie,onto,1,W,D,1, 2
rotate_to_2.mp4,rotate,to,2,W,D,1, 3
rock_tofar_3.mp4,rock,tofar,3,W,D,1, 4
none_control8_6.mp4,none,control8,6,Z,C,2, 5
none_control5_4.mp4,none,control5,4,Z,C,2, 6
none_control6_5.mp4,none,control6,5,Z,C,2, 7
none_control7_7.mp4,none,control7,7,Z,C,2, 8
rotate_circle_8.mp4,rotate,circle,8,W,S,3, 9
rotate_circle_8.mp4,rotate,circle,8,W,S,3, 10
rotate_circle_8.mp4,rotate,circle,8,W,S,3, 11
rotate_circle_8.mp4,rotate,circle,8,W,S,3, 12
vibrate_under_6.mp4,vibrate,under,6,X,M,4, 13
vibrate_past_4.mp4,vibrate,past,4,X,M,4, 14
vibrate_behind_5.mp4,vibrate,behind,5,X,M,4, 15
vibrate_underfar_7.mp4,vibrate,underfar,7,X,M,4, 16
rotate_to_3.mp4,rotate,to,3,W,P,5, 17
rock_to_1.mp4,rock,to,1,W,P,5, 18
sine_to_2.mp4,sine,to,2,W,P,5, 19
wheelie_to_8.mp4,wheelie,to,8,W,P,5, 20
bounce_behind_5.mp4,bounce,behind,5,X,A,6, 21
stopstart_past_5.mp4,stopstart,past,5,X,A,6, 22
halfrotate_under_5.mp4,halfrotate,under,5,X,A,6, 23
vibrate_underfar_5.mp4,vibrate,underfar,5,X,A,6, 24
rock_circle_1.mp4,rock,circle,1,W,A,7, 25
sine_to_1.mp4,sine,to,1,W,A,7, 26
wheelie_tofar_1.mp4,wheelie,tofar,1,W,A,7, 27
rotate_onto_1.mp4,rotate,onto,1,W,A,7, 28
halfrotate_underfar_5.mp4,halfrotate,underfar,5,X,P,8, 29
bounce_underfar_4.mp4,bounce,underfar,4,X,P,8, 30
vibrate_underfar_6.mp4,vibrate,underfar,6,X,P,8, 31
stopstart_underfar_7.mp4,stopstart,underfar,7,X,P,8, 32
rock_to_2.mp4,rock,to,2,W,M,9, 33
rock_tofar_1.mp4,rock,tofar,1,W,M,9, 34
rock_circle_3.mp4,rock,circle,3,W,M,9, 35
rock_onto_8.mp4,rock,onto,8,W,M,9, 36
halfrotate_past_4.mp4,halfrotate,past,4,X,S,10, 37
halfrotate_past_4.mp4,halfrotate,past,4,X,S,10, 38
halfrotate_past_4.mp4,halfrotate,past,4,X,S,10, 39
halfrotate_past_4.mp4,halfrotate,past,4,X,S,10, 40
none_control2_8.mp4,none,control2,8,Y,C,11, 41
none_control4_2.mp4,none,control4,2,Y,C,11, 42
none_control1_1.mp4,none,control1,1,Y,C,11, 43
none_control3_3.mp4,none,control3,3,Y,C,11, 44
halfrotate_under_4.mp4,halfrotate,under,4,X,D,12, 45
bounce_underfar_5.mp4,bounce,underfar,5,X,D,12, 46
vibrate_past_6.mp4,vibrate,past,6,X,D,12, 47
stopstart_behind_7.mp4,stopstart,behind,7,X,D,12, 48
