file,manner,path,agent,itemset,blocktype,blocknum, trialnum
rotate_tofar_2.mp4,rotate,tofar,2,W,A,1, 1
wheelie_circle_2.mp4,wheelie,circle,2,W,A,1, 2
rock_to_2.mp4,rock,to,2,W,A,1, 3
sine_onto_2.mp4,sine,onto,2,W,A,1, 4
halfrotate_under_6.mp4,halfrotate,under,6,X,D,2, 5
stopstart_behind_5.mp4,stopstart,behind,5,X,D,2, 6
bounce_past_4.mp4,bounce,past,4,X,D,2, 7
vibrate_underfar_7.mp4,vibrate,underfar,7,X,D,2, 8
none_control4_1.mp4,none,control4,1,Y,C,3, 9
none_control1_2.mp4,none,control1,2,Y,C,3, 10
none_control2_3.mp4,none,control2,3,Y,C,3, 11
none_control3_8.mp4,none,control3,8,Y,C,3, 12
bounce_behind_6.mp4,bounce,behind,6,X,S,4, 13
bounce_behind_6.mp4,bounce,behind,6,X,S,4, 14
bounce_behind_6.mp4,bounce,behind,6,X,S,4, 15
bounce_behind_6.mp4,bounce,behind,6,X,S,4, 16
wheelie_circle_1.mp4,wheelie,circle,1,W,M,5, 17
wheelie_to_2.mp4,wheelie,to,2,W,M,5, 18
wheelie_tofar_3.mp4,wheelie,tofar,3,W,M,5, 19
wheelie_onto_8.mp4,wheelie,onto,8,W,M,5, 20
stopstart_under_6.mp4,stopstart,under,6,X,P,6, 21
bounce_under_4.mp4,bounce,under,4,X,P,6, 22
vibrate_under_5.mp4,vibrate,under,5,X,P,6, 23
halfrotate_under_7.mp4,halfrotate,under,7,X,P,6, 24
sine_to_2.mp4,sine,to,2,W,P,7, 25
rotate_to_1.mp4,rotate,to,1,W,P,7, 26
rock_to_3.mp4,rock,to,3,W,P,7, 27
wheelie_to_8.mp4,wheelie,to,8,W,P,7, 28
halfrotate_past_6.mp4,halfrotate,past,6,X,M,8, 29
halfrotate_under_4.mp4,halfrotate,under,4,X,M,8, 30
halfrotate_behind_5.mp4,halfrotate,behind,5,X,M,8, 31
halfrotate_underfar_7.mp4,halfrotate,underfar,7,X,M,8, 32
sine_tofar_3.mp4,sine,tofar,3,W,S,9, 33
sine_tofar_3.mp4,sine,tofar,3,W,S,9, 34
sine_tofar_3.mp4,sine,tofar,3,W,S,9, 35
sine_tofar_3.mp4,sine,tofar,3,W,S,9, 36
none_control5_4.mp4,none,control5,4,Z,C,10, 37
none_control6_5.mp4,none,control6,5,Z,C,10, 38
none_control7_6.mp4,none,control7,6,Z,C,10, 39
none_control8_7.mp4,none,control8,7,Z,C,10, 40
sine_tofar_8.mp4,sine,tofar,8,W,D,11, 41
rock_circle_3.mp4,rock,circle,3,W,D,11, 42
wheelie_to_1.mp4,wheelie,to,1,W,D,11, 43
rotate_onto_2.mp4,rotate,onto,2,W,D,11, 44
halfrotate_past_7.mp4,halfrotate,past,7,X,A,12, 45
bounce_underfar_7.mp4,bounce,underfar,7,X,A,12, 46
vibrate_under_7.mp4,vibrate,under,7,X,A,12, 47
stopstart_behind_7.mp4,stopstart,behind,7,X,A,12, 48
