file,manner,path,agent,itemset,blocktype,blocknum, trialnum
rotate_onto_1.mp4,rotate,onto,1,W,D,1, 1
rock_to_2.mp4,rock,to,2,W,D,1, 2
sine_tofar_3.mp4,sine,tofar,3,W,D,1, 3
wheelie_circle_8.mp4,wheelie,circle,8,W,D,1, 4
none_control6_4.mp4,none,control6,4,Z,C,2, 5
none_control7_5.mp4,none,control7,5,Z,C,2, 6
none_control8_6.mp4,none,control8,6,Z,C,2, 7
none_control5_7.mp4,none,control5,7,Z,C,2, 8
wheelie_circle_2.mp4,wheelie,circle,2,W,S,3, 9
wheelie_circle_2.mp4,wheelie,circle,2,W,S,3, 10
wheelie_circle_2.mp4,wheelie,circle,2,W,S,3, 11
wheelie_circle_2.mp4,wheelie,circle,2,W,S,3, 12
stopstart_under_5.mp4,stopstart,under,5,X,M,4, 13
stopstart_past_4.mp4,stopstart,past,4,X,M,4, 14
stopstart_behind_6.mp4,stopstart,behind,6,X,M,4, 15
stopstart_underfar_7.mp4,stopstart,underfar,7,X,M,4, 16
sine_tofar_8.mp4,sine,tofar,8,W,P,5, 17
rock_tofar_1.mp4,rock,tofar,1,W,P,5, 18
wheelie_tofar_2.mp4,wheelie,tofar,2,W,P,5, 19
rotate_tofar_3.mp4,rotate,tofar,3,W,P,5, 20
vibrate_past_5.mp4,vibrate,past,5,X,A,6, 21
halfrotate_under_5.mp4,halfrotate,under,5,X,A,6, 22
bounce_behind_5.mp4,bounce,behind,5,X,A,6, 23
stopstart_underfar_5.mp4,stopstart,underfar,5,X,A,6, 24
rotate_to_3.mp4,rotate,to,3,W,A,7, 25
wheelie_tofar_3.mp4,wheelie,tofar,3,W,A,7, 26
rock_circle_3.mp4,rock,circle,3,W,A,7, 27
sine_onto_3.mp4,sine,onto,3,W,A,7, 28
bounce_behind_6.mp4,bounce,behind,6,X,P,8, 29
halfrotate_behind_4.mp4,halfrotate,behind,4,X,P,8, 30
vibrate_behind_5.mp4,vibrate,behind,5,X,P,8, 31
stopstart_behind_7.mp4,stopstart,behind,7,X,P,8, 32
rock_circle_2.mp4,rock,circle,2,W,M,9, 33
rock_to_1.mp4,rock,to,1,W,M,9, 34
rock_tofar_3.mp4,rock,tofar,3,W,M,9, 35
rock_onto_8.mp4,rock,onto,8,W,M,9, 36
vibrate_underfar_7.mp4,vibrate,underfar,7,X,S,10, 37
vibrate_underfar_7.mp4,vibrate,underfar,7,X,S,10, 38
vibrate_underfar_7.mp4,vibrate,underfar,7,X,S,10, 39
vibrate_underfar_7.mp4,vibrate,underfar,7,X,S,10, 40
none_control4_1.mp4,none,control4,1,Y,C,11, 41
none_control1_2.mp4,none,control1,2,Y,C,11, 42
none_control2_3.mp4,none,control2,3,Y,C,11, 43
none_control3_8.mp4,none,control3,8,Y,C,11, 44
stopstart_behind_5.mp4,stopstart,behind,5,X,D,12, 45
halfrotate_underfar_6.mp4,halfrotate,underfar,6,X,D,12, 46
bounce_past_4.mp4,bounce,past,4,X,D,12, 47
vibrate_under_7.mp4,vibrate,under,7,X,D,12, 48
