file,manner,path,agent,itemset,blocktype,blocknum, trialnum
stopstart_under_5.mp4,stopstart,under,5,X,P,1, 1
halfrotate_under_4.mp4,halfrotate,under,4,X,P,1, 2
bounce_under_6.mp4,bounce,under,6,X,P,1, 3
vibrate_under_7.mp4,vibrate,under,7,X,P,1, 4
rock_tofar_3.mp4,rock,tofar,3,W,A,2, 5
sine_onto_3.mp4,sine,onto,3,W,A,2, 6
wheelie_to_3.mp4,wheelie,to,3,W,A,2, 7
rotate_circle_3.mp4,rotate,circle,3,W,A,2, 8
bounce_underfar_6.mp4,bounce,underfar,6,X,D,3, 9
halfrotate_past_5.mp4,halfrotate,past,5,X,D,3, 10
vibrate_under_4.mp4,vibrate,under,4,X,D,3, 11
stopstart_behind_7.mp4,stopstart,behind,7,X,D,3, 12
none_control4_3.mp4,none,control4,3,Y,C,4, 13
none_control1_1.mp4,none,control1,1,Y,C,4, 14
none_control2_2.mp4,none,control2,2,Y,C,4, 15
none_control3_8.mp4,none,control3,8,Y,C,4, 16
vibrate_underfar_7.mp4,vibrate,underfar,7,X,S,5, 17
vibrate_underfar_7.mp4,vibrate,underfar,7,X,S,5, 18
vibrate_underfar_7.mp4,vibrate,underfar,7,X,S,5, 19
vibrate_underfar_7.mp4,vibrate,underfar,7,X,S,5, 20
sine_to_2.mp4,sine,to,2,W,M,6, 21
sine_tofar_3.mp4,sine,tofar,3,W,M,6, 22
sine_circle_1.mp4,sine,circle,1,W,M,6, 23
sine_onto_8.mp4,sine,onto,8,W,M,6, 24
halfrotate_under_6.mp4,halfrotate,under,6,X,M,7, 25
halfrotate_past_4.mp4,halfrotate,past,4,X,M,7, 26
halfrotate_behind_5.mp4,halfrotate,behind,5,X,M,7, 27
halfrotate_underfar_7.mp4,halfrotate,underfar,7,X,M,7, 28
wheelie_onto_2.mp4,wheelie,onto,2,W,S,8, 29
wheelie_onto_2.mp4,wheelie,onto,2,W,S,8, 30
wheelie_onto_2.mp4,wheelie,onto,2,W,S,8, 31
wheelie_onto_2.mp4,wheelie,onto,2,W,S,8, 32
none_control5_4.mp4,none,control5,4,Z,C,9, 33
none_control6_5.mp4,none,control6,5,Z,C,9, 34
none_control7_6.mp4,none,control7,6,Z,C,9, 35
none_control8_7.mp4,none,control8,7,Z,C,9, 36
rock_onto_8.mp4,rock,onto,8,W,D,10, 37
wheelie_to_2.mp4,wheelie,to,2,W,D,10, 38
rotate_tofar_1.mp4,rotate,tofar,1,W,D,10, 39
sine_circle_3.mp4,sine,circle,3,W,D,10, 40
vibrate_underfar_4.mp4,vibrate,underfar,4,X,A,11, 41
stopstart_past_4.mp4,stopstart,past,4,X,A,11, 42
halfrotate_behind_4.mp4,halfrotate,behind,4,X,A,11, 43
bounce_under_4.mp4,bounce,under,4,X,A,11, 44
wheelie_to_1.mp4,wheelie,to,1,W,P,12, 45
rock_to_2.mp4,rock,to,2,W,P,12, 46
sine_to_3.mp4,sine,to,3,W,P,12, 47
rotate_to_8.mp4,rotate,to,8,W,P,12, 48
